Date & Time,use [kW],gen [kW],Grid [kW],Solar [kW],Solar+ [kW]
2/28/15 14:00,59.34275194,0.491581667,58.84285417,0.491581667,0.499897778
2/28/15 15:00,58.85674333,0.310356389,58.51112028,0.310356389,0.345623056
2/28/15 16:00,58.56382472,0.021143889,58.45907167,0.021143889,0.104753056
2/28/15 17:00,59.62690222,-0.077205,59.58986417,-0.077205,0.037038056
2/28/15 18:00,60.52046528,-0.00134,60.50861028,-0.00134,0.011855
2/28/15 19:00,59.85400833,-0.001635278,59.84244194,-0.001635278,0.011566389
2/28/15 20:00,59.66797028,-0.001564167,59.65684611,-0.001564167,0.011124167
2/28/15 21:00,59.21282167,-0.001532778,59.20128917,-0.001532778,0.0115325
2/28/15 22:00,57.50854194,-0.002295556,57.49772111,-0.002295556,0.010820833
2/28/15 23:00,53.38871778,-0.005059444,53.38113,-0.005059444,0.007587778
3/1/15 0:00,52.88263806,-0.005634167,52.87557611,-0.005634167,0.007061944
3/1/15 1:00,51.82119417,-0.006424722,51.8149975,-0.006424722,0.006196667
3/1/15 2:00,52.32732667,-0.005703889,52.32016333,-0.005703889,0.007163333
3/1/15 3:00,52.20161111,-0.005946944,52.19461667,-0.005946944,0.006994444
3/1/15 4:00,53.40863417,-0.005275833,53.40105167,-0.005275833,0.0075825
3/1/15 5:00,57.59061222,-0.002875556,57.58018528,-0.002875556,0.010426944
3/1/15 6:00,57.638485,-0.002555,57.62757694,-0.002555,0.010908056
3/1/15 7:00,59.48941306,-0.002863333,59.47906278,-0.002863333,0.010350278
3/1/15 8:00,58.35069417,-0.065614444,58.32084528,-0.065614444,0.029848889
3/1/15 9:00,60.34379444,-0.053353611,60.29404778,-0.053353611,0.049746667
3/1/15 10:00,60.61113,-0.044831111,60.55834583,-0.044831111,0.052784167
3/1/15 11:00,63.03123778,0.022285278,62.95585972,0.022285278,0.075378056
3/1/15 12:00,62.54390611,0.047037222,62.44445139,0.047037222,0.099454722
3/1/15 13:00,61.56988917,0.020645556,61.49597222,0.020645556,0.073916944
3/1/15 14:00,61.90433722,-0.023153056,61.84663361,-0.023153056,0.057703611
3/1/15 15:00,61.61205194,-0.032302778,61.55561611,-0.032302778,0.056435833
3/1/15 16:00,59.53105472,-0.043810833,59.48394167,-0.043810833,0.047113056
3/1/15 17:00,59.9128325,-0.074581111,59.87258556,-0.074581111,0.040246944
3/1/15 18:00,61.97797722,-0.0229925,61.96076139,-0.0229925,0.017215833
3/1/15 19:00,59.86406417,0.000030556,59.85180556,0.000030556,0.012258611
3/1/15 20:00,59.0059825,0.000072778,58.99373111,0.000072778,0.012251389
3/1/15 21:00,58.88423944,-0.0008225,58.87268806,-0.0008225,0.011551389
3/1/15 22:00,57.4483925,-0.002863611,57.43879333,-0.002863611,0.009599167
3/1/15 23:00,42.78992361,-0.006027778,42.78360278,-0.006027778,0.006320833
3/2/15 0:00,32.66365194,-0.0064575,32.65764056,-0.0064575,0.006011389
3/2/15 1:00,32.53303194,-0.0061725,32.52680194,-0.0061725,0.00623
3/2/15 2:00,32.4532625,-0.005830278,32.44675583,-0.005830278,0.006506667
3/2/15 3:00,32.68344694,-0.005666944,32.67709333,-0.005666944,0.006353611
3/2/15 4:00,35.01114722,-0.006850278,35.00588806,-0.006850278,0.005259167
3/2/15 5:00,44.96668806,-0.004346111,44.95895,-0.004346111,0.007738056
3/2/15 6:00,59.99481972,-0.000409444,59.9830175,-0.000409444,0.011802222
3/2/15 7:00,58.44357722,0.000142222,58.43101972,0.000142222,0.0125575
3/2/15 8:00,58.26825639,-0.062548056,58.23729278,-0.062548056,0.030963611
3/2/15 9:00,63.64108139,-0.048360278,63.59429111,-0.048360278,0.046790278
3/2/15 10:00,63.44862972,0.277749167,63.13235028,0.277749167,0.316279444
3/2/15 11:00,60.72267972,0.773933611,59.93932444,0.773933611,0.783355278
3/2/15 12:00,59.6221125,1.058669444,58.56343111,1.058669444,1.058681389
3/2/15 13:00,60.73408278,1.050341944,59.67854389,1.050341944,1.055538889
3/2/15 14:00,60.0938525,0.951159722,59.126435,0.951159722,0.9674175
3/2/15 15:00,60.40360806,1.049196389,59.35301861,1.049196389,1.050589444
3/2/15 16:00,61.31074222,0.800786944,60.50995528,0.800786944,0.800786944
3/2/15 17:00,61.47722361,0.302658889,61.14409306,0.302658889,0.333130556
3/2/15 18:00,62.68824528,-0.064756944,62.65597806,-0.064756944,0.032267222
3/2/15 19:00,62.66051222,0.000809444,62.64901472,0.000809444,0.0114975
3/2/15 20:00,62.02459833,0.001216111,62.01279417,0.001216111,0.011804167
3/2/15 21:00,58.66708389,0.000986667,58.65557722,0.000986667,0.011506667
3/2/15 22:00,57.91342389,0.0009675,57.90181889,0.0009675,0.011605
3/2/15 23:00,52.88435889,-0.002576389,52.87672222,-0.002576389,0.007636667
3/3/15 0:00,50.00706389,-0.0023375,49.99908028,-0.0023375,0.007983611
3/3/15 1:00,33.05959944,-0.003546111,33.05152222,-0.003546111,0.008077222
3/3/15 2:00,31.99313056,-0.003156111,31.9852575,-0.003156111,0.007873056
3/3/15 3:00,31.94360333,-0.002689167,31.93514278,-0.002689167,0.008460556
3/3/15 4:00,37.07799028,-0.002051667,37.06862917,-0.002051667,0.009361111
3/3/15 5:00,42.61376861,-0.000615556,42.60306417,-0.000615556,0.010704444
3/3/15 6:00,50.3842075,0.002434167,50.37032667,0.002434167,0.013880833
3/3/15 7:00,61.06648472,-0.017180556,61.04429333,-0.017180556,0.022191389
3/3/15 8:00,62.06853028,-0.005813611,62.00063361,-0.005813611,0.067896667
3/3/15 9:00,60.90245917,0.052725556,60.79657111,0.052725556,0.105888056
3/3/15 10:00,62.78892167,0.376188889,62.39531194,0.376188889,0.393609722
3/3/15 11:00,60.255065,0.980210556,59.27485444,0.980210556,0.980210556
3/3/15 12:00,60.71764306,1.801123333,58.91651972,1.801123333,1.801123333
3/3/15 13:00,61.96373722,1.778383889,60.18535333,1.778383889,1.778383889
3/3/15 14:00,60.21034278,1.291543056,58.91879972,1.291543056,1.291543056
3/3/15 15:00,59.22948111,1.232077778,57.99740333,1.232077778,1.232077778
3/3/15 16:00,59.20394417,0.831408056,58.37253611,0.831408056,0.831408056
3/3/15 17:00,61.91493583,0.028586944,61.81120861,0.028586944,0.103727222
3/3/15 18:00,64.41548861,-0.032146944,64.39735611,-0.032146944,0.0181325
3/3/15 19:00,62.223125,-0.002209444,62.21366917,-0.002209444,0.009455833
3/3/15 20:00,61.101145,-0.000955556,61.09007556,-0.000955556,0.011069444
3/3/15 21:00,59.84270917,-0.001241667,59.83151333,-0.001241667,0.011195833
3/3/15 22:00,57.60919194,-0.002066389,57.59877889,-0.002066389,0.010413056
3/3/15 23:00,52.70207056,-0.004391111,52.69455361,-0.004391111,0.007516944
3/4/15 0:00,51.94028361,-0.004486944,51.93293167,-0.004486944,0.007351944
3/4/15 1:00,52.61509444,-0.005473889,52.60873111,-0.005473889,0.006363333
3/4/15 2:00,52.87987944,-0.006076111,52.87426,-0.006076111,0.005619444
3/4/15 3:00,45.50796417,-0.006534722,45.50253694,-0.006534722,0.005427222
3/4/15 4:00,39.33406444,-0.007328889,39.329075,-0.007328889,0.004989444
3/4/15 5:00,47.07366111,-0.005065833,47.0661725,-0.005065833,0.007488611
3/4/15 6:00,61.82000944,-0.001903611,61.80908889,-0.001903611,0.010920556
3/4/15 7:00,60.08307667,-0.001790556,60.07163222,-0.001790556,0.011444444
3/4/15 8:00,61.95614778,-0.004606111,61.94751944,-0.004606111,0.008628333
3/4/15 9:00,64.82520889,-0.004181667,64.81614389,-0.004181667,0.009065
3/4/15 10:00,61.39438417,-0.004686944,61.38556,-0.004686944,0.008824167
3/4/15 11:00,61.76077583,-0.004461667,61.75149028,-0.004461667,0.009285556
3/4/15 12:00,62.00510833,-0.004291944,61.99589583,-0.004291944,0.0092125
3/4/15 13:00,62.22697389,-0.003255556,62.21687194,-0.003255556,0.010101944
3/4/15 14:00,60.77397806,-0.002908333,60.76364222,-0.002908333,0.010335833
3/4/15 15:00,60.70096944,-0.002799167,60.69053278,-0.002799167,0.010436667
3/4/15 16:00,59.29713083,-0.002556944,59.28646833,-0.002556944,0.0106625
3/4/15 17:00,65.03428833,-0.001473333,65.02234222,-0.001473333,0.011946111
3/4/15 18:00,64.06968361,-0.003777778,64.05985639,-0.003777778,0.009827222
3/4/15 19:00,62.80303417,-0.0043625,62.79352417,-0.0043625,0.00951
3/4/15 20:00,61.80730417,-0.003818056,61.79775278,-0.003818056,0.009551389
3/4/15 21:00,60.84856139,-0.004006944,60.83903806,-0.004006944,0.009523333
3/4/15 22:00,59.93980556,-0.004745556,59.9309675,-0.004745556,0.008838056
3/4/15 23:00,53.96593333,-0.007560278,53.96034,-0.007560278,0.005593333
3/5/15 0:00,53.01209694,-0.007878611,53.00699361,-0.007878611,0.005103333
3/5/15 1:00,53.2166575,-0.007713333,53.21150889,-0.007713333,0.005148611
3/5/15 2:00,53.791935,-0.009252222,53.78808139,-0.009252222,0.003853611
3/5/15 3:00,53.43697972,-0.009619444,53.43338972,-0.009619444,0.00359
3/5/15 4:00,40.67288806,-0.011687222,40.67090806,-0.011687222,0.00198
3/5/15 5:00,44.61199667,-0.008710556,44.60685722,-0.008710556,0.005139444
3/5/15 6:00,47.50972222,-0.006761389,47.50252361,-0.006761389,0.007198611
3/5/15 7:00,52.82468472,-0.005764722,52.81649667,-0.005764722,0.008188056
3/5/15 8:00,60.25989889,-0.004800556,60.25062583,-0.004800556,0.009273056
3/5/15 9:00,60.90011167,-0.004848333,60.89097528,-0.004848333,0.009136389
3/5/15 10:00,62.09410833,-0.0036775,62.08416639,-0.0036775,0.009941944
3/5/15 11:00,61.41393472,-0.001984444,61.40253778,-0.001984444,0.011396944
3/5/15 12:00,62.53790056,-0.003003611,62.52779667,-0.003003611,0.010103889
3/5/15 13:00,61.44643,-0.002291389,61.43563639,-0.002291389,0.010793611
3/5/15 14:00,61.24262389,-0.001770278,61.23159694,-0.001770278,0.011026944
3/5/15 15:00,61.44827361,-0.000883056,61.43670972,-0.000883056,0.011563889
3/5/15 16:00,59.95935,-0.001320833,59.94839417,-0.001320833,0.010955833
3/5/15 17:00,60.34216694,-0.00065,60.33070611,-0.00065,0.011460833
3/5/15 18:00,62.36020778,-0.001186944,62.34914861,-0.001186944,0.011059167
3/5/15 19:00,63.11399556,-0.001882778,63.10298917,-0.001882778,0.011006389
3/5/15 20:00,61.33717,-0.001178889,61.32536278,-0.001178889,0.011807222
3/5/15 21:00,61.22756056,-0.001647778,61.21570222,-0.001647778,0.011858333
3/5/15 22:00,59.82013167,-0.002665556,59.80958833,-0.002665556,0.010543333
3/5/15 23:00,53.22423,-0.005289722,53.21780778,-0.005289722,0.006422222
3/6/15 0:00,51.98601528,-0.005752222,51.9797525,-0.005752222,0.006262778
3/6/15 1:00,52.04845417,-0.005702222,52.04178611,-0.005702222,0.006668056
3/6/15 2:00,50.73661306,-0.002591389,50.72700917,-0.002591389,0.009603889
3/6/15 3:00,34.44179917,-0.005014167,34.434395,-0.005014167,0.007404167
3/6/15 4:00,35.93635556,-0.005797778,35.92973111,-0.005797778,0.006624444
3/6/15 5:00,48.93854472,-0.004045833,48.92978639,-0.004045833,0.008758333
3/6/15 6:00,64.03126389,-0.002326111,64.0204175,-0.002326111,0.010846389
3/6/15 7:00,61.62350806,-0.003140833,61.61319194,-0.003140833,0.010316111
3/6/15 8:00,62.27238806,-0.001527778,62.26063139,-0.001527778,0.011756667
3/6/15 9:00,63.22290111,-0.001733611,63.21156417,-0.001733611,0.011336944
3/6/15 10:00,60.37573778,-0.001355,60.36449611,-0.001355,0.011241667
3/6/15 11:00,59.62632639,0.000258889,59.61402139,0.000258889,0.012305
3/6/15 12:00,60.0594275,0.001111667,60.04687028,0.001111667,0.012557222
3/6/15 13:00,61.69366944,0.003304444,61.67839667,0.003304444,0.015272778
3/6/15 14:00,59.84192194,0.003643611,59.82739861,0.003643611,0.014523333
3/6/15 15:00,59.46493806,0.003902222,59.45057944,0.003902222,0.014358611
3/6/15 16:00,58.61837667,0.004154167,58.60391028,0.004154167,0.014466389
3/6/15 17:00,60.01686,0.004203889,60.00203778,0.004203889,0.014822222
3/6/15 18:00,60.54554139,0.0017275,60.53305556,0.0017275,0.012485833
3/6/15 19:00,59.76082361,0.000163611,59.75010861,0.000163611,0.010715
3/6/15 20:00,60.41955667,0.000242778,60.40843778,0.000242778,0.011118889
3/6/15 21:00,60.436635,-0.000052222,60.42562833,-0.000052222,0.011006667
3/6/15 22:00,58.71850111,-0.001202222,58.70838778,-0.001202222,0.010113333
3/6/15 23:00,53.64468611,-0.003731667,53.63717083,-0.003731667,0.007515278
3/7/15 0:00,52.58945861,-0.004100833,52.58248139,-0.004100833,0.006977222
3/7/15 1:00,52.83389833,-0.003543889,52.82686722,-0.003543889,0.007031111
3/7/15 2:00,52.98889472,-0.0037375,52.98215861,-0.0037375,0.006736111
3/7/15 3:00,53.0183025,-0.003751944,53.01107528,-0.003751944,0.007227222
3/7/15 4:00,43.11377472,-0.003659722,43.10532306,-0.003659722,0.008451667
3/7/15 5:00,40.51122222,-0.002093056,40.50086806,-0.002093056,0.010354167
3/7/15 6:00,40.36622389,-0.001844722,40.3555175,-0.001844722,0.010706389
3/7/15 7:00,50.71376472,-0.001233056,50.70257556,-0.001233056,0.011189167
3/7/15 8:00,56.19904222,0.001096389,56.18585528,0.001096389,0.013186944
3/7/15 9:00,59.70328139,0.001777222,59.68959417,0.001777222,0.013687222
3/7/15 10:00,59.53475833,0.002028889,59.52128167,0.002028889,0.013476667
3/7/15 11:00,59.46690333,0.002965556,59.45287972,0.002965556,0.014023611
3/7/15 12:00,62.01573083,0.004123333,62.00064861,0.004123333,0.015082222
3/7/15 13:00,60.86400667,0.004520278,60.84899389,0.004520278,0.015012778
3/7/15 14:00,59.10711472,0.005160278,59.09180917,0.005160278,0.015305556
3/7/15 15:00,58.38989083,0.005358056,58.37486583,0.005358056,0.015025
3/7/15 16:00,59.05416861,0.005718333,59.03863111,0.005718333,0.0155375
3/7/15 17:00,59.33828694,0.006401667,59.32225694,0.006401667,0.01603
3/7/15 18:00,59.13003167,0.004535556,59.11533111,0.004535556,0.014700556
3/7/15 19:00,59.78383639,0.003733889,59.76993889,0.003733889,0.0138975
3/7/15 20:00,59.42846333,0.003581389,59.41437611,0.003581389,0.014087222
3/7/15 21:00,59.43438139,0.003142778,59.42011111,0.003142778,0.014270278
3/7/15 22:00,57.19128944,0.002138889,57.17914444,0.002138889,0.012145
3/7/15 23:00,52.10631611,-0.000686944,52.09669611,-0.000686944,0.00962
3/8/15 0:00,51.44328278,-0.001651944,51.43461917,-0.001651944,0.008663611
3/8/15 1:00,51.76076306,-0.001628333,51.75196194,-0.001628333,0.008801111
3/8/15 3:00,40.48261139,-0.002812778,40.47435722,-0.002812778,0.008254167
3/8/15 4:00,33.27382056,-0.003374444,33.26568556,-0.003374444,0.008135
3/8/15 5:00,38.38311306,-0.001046944,38.37221028,-0.001046944,0.010902778
3/8/15 6:00,39.80023972,-0.000754722,39.78875444,-0.000754722,0.011485278
3/8/15 7:00,57.71526306,0.000966944,57.70249417,0.000966944,0.012768889
3/8/15 8:00,58.52084861,0.002938056,58.505985,0.002938056,0.014863611
3/8/15 9:00,60.55289722,0.004555556,60.53600944,0.004555556,0.016887778
3/8/15 10:00,58.90139361,0.004339444,58.88549556,0.004339444,0.015898056
3/8/15 11:00,64.41658417,0.005771389,64.39922722,0.005771389,0.017356944
3/8/15 12:00,62.02317083,0.005534444,62.00684417,0.005534444,0.016326667
3/8/15 13:00,62.91950667,0.005868333,62.90311833,0.005868333,0.016388333
3/8/15 14:00,59.46857222,0.006324167,59.45201583,0.006324167,0.016556389
3/8/15 15:00,60.59050833,0.006889444,60.57377167,0.006889444,0.016736667
3/8/15 16:00,61.40241111,0.007461944,61.38510861,0.007461944,0.0173025
3/8/15 17:00,59.67947194,0.007313333,59.66194417,0.007313333,0.017527778
3/8/15 18:00,61.17895306,0.006061389,61.16248944,0.006061389,0.016463611
3/8/15 19:00,59.41949861,0.003887222,59.40528167,0.003887222,0.014216944
3/8/15 20:00,59.18937333,0.003892222,59.17505833,0.003892222,0.014315
3/8/15 21:00,59.01830972,0.002985833,59.00471389,0.002985833,0.013595833
3/8/15 22:00,57.48389639,0.002253889,57.4710175,0.002253889,0.012878889
3/8/15 23:00,46.77467333,-0.000153056,46.76416889,-0.000153056,0.010504444
3/9/15 0:00,33.27338278,-0.0060125,33.26790444,-0.0060125,0.005478333
3/9/15 1:00,32.39680778,-0.005833889,32.39112917,-0.005833889,0.005678611
3/9/15 2:00,32.24266861,-0.005811944,32.23649417,-0.005811944,0.006174444
3/9/15 3:00,32.24535806,-0.005659444,32.23909972,-0.005659444,0.006258333
3/9/15 4:00,35.86613611,-0.006300833,35.86183417,-0.006300833,0.004301944
3/9/15 5:00,47.22560139,-0.002078333,47.217145,-0.002078333,0.008456389
3/9/15 6:00,62.34398861,0.002091667,62.33062944,0.002091667,0.013359167
3/9/15 7:00,61.03327028,0.002215278,61.01923667,0.002215278,0.014033611
3/9/15 8:00,60.63894639,0.002130556,60.62476139,0.002130556,0.014185
3/9/15 9:00,63.08697611,0.003798889,63.07133444,0.003798889,0.015641667
3/9/15 10:00,60.64258389,0.002944444,60.628035,0.002944444,0.014548889
3/9/15 11:00,61.87924833,0.003790833,61.86443389,0.003790833,0.014814444
3/9/15 12:00,62.67940944,0.004606389,62.66445278,0.004606389,0.014956667
3/9/15 13:00,61.62736806,0.005390278,61.61228417,0.005390278,0.015083889
3/9/15 14:00,59.61104333,0.005482222,59.59617639,0.005482222,0.014866944
3/9/15 15:00,60.32161139,0.006249722,60.30625528,0.006249722,0.015356111
3/9/15 16:00,60.11335083,0.006651389,60.09757167,0.006651389,0.015779167
3/9/15 17:00,61.29118944,0.007631389,61.27449833,0.007631389,0.016691111
3/9/15 18:00,62.54640778,0.007952778,62.52922694,0.007952778,0.017180833
3/9/15 19:00,62.20466694,0.006275278,62.18909306,0.006275278,0.015573889
3/9/15 20:00,58.94757778,0.004119444,58.93413111,0.004119444,0.013446667
3/9/15 21:00,59.17233111,0.003996944,59.15868722,0.003996944,0.013643889
3/9/15 22:00,57.92954528,0.002809444,57.91704639,0.002809444,0.012498889
3/9/15 23:00,57.21921861,0.001144722,57.20798222,0.001144722,0.011236389
3/10/15 0:00,39.221835,-0.002594722,39.21354528,-0.002594722,0.008289722
3/10/15 1:00,32.08671944,-0.003744167,32.08005333,-0.003744167,0.006666111
3/10/15 2:00,32.38253306,-0.003466389,32.37510778,-0.003466389,0.007425278
3/10/15 3:00,29.68647722,-0.008216667,29.68243222,-0.008216667,0.004045
3/10/15 4:00,33.25098611,-0.006753056,33.24631889,-0.006753056,0.004667222
3/10/15 5:00,43.52991417,-0.001720278,43.521185,-0.001720278,0.008729167
3/10/15 6:00,49.91720639,0.000724722,49.90558417,0.000724722,0.011622222
3/10/15 7:00,60.01887528,0.002371944,60.00571917,0.002371944,0.013156111
3/10/15 8:00,62.03754556,0.000964722,62.02581306,0.000964722,0.0117325
3/10/15 9:00,61.01694611,0.003150278,61.00222806,0.003150278,0.014718056
3/10/15 10:00,62.04946667,0.004074167,62.03418278,0.004074167,0.015283889
3/10/15 11:00,60.12203139,0.005742222,60.10609778,0.005742222,0.015933611
3/10/15 12:00,62.844485,0.0062925,62.82829972,0.0062925,0.016185278
3/10/15 13:00,64.01026472,0.007130278,63.99378139,0.007130278,0.016483333
3/10/15 14:00,60.93446028,4.854219444,56.07203139,4.854219444,4.862428889
3/10/15 15:00,59.16303306,72.94137389,-13.77834083,72.94137389,72.94137389
3/10/15 16:00,60.10569833,63.77239861,-3.666700278,63.77239861,63.77239861
3/10/15 17:00,60.387335,48.87918528,11.50814972,48.87918528,48.87918528
3/10/15 18:00,63.22299139,26.64401722,36.57897417,26.64401722,26.64401722
3/10/15 19:00,65.13925472,4.353633611,60.77726694,4.353633611,4.361987778
3/10/15 20:00,62.90982472,-0.018505833,62.88852083,-0.018505833,0.021303889
3/10/15 21:00,61.25635556,0.010085278,61.2400075,0.010085278,0.016348056
3/10/15 22:00,57.84274944,0.008204722,57.82774694,0.008204722,0.0150025
3/10/15 23:00,56.30606,0.006541111,56.2925975,0.006541111,0.0134625
3/11/15 0:00,51.66727778,0.003346111,51.65664944,0.003346111,0.010628333
3/11/15 1:00,51.69954639,0.002416389,51.68962194,0.002416389,0.009924444
3/11/15 2:00,51.90045333,0.001232222,51.89151639,0.001232222,0.008936944
3/11/15 3:00,51.84839194,0.000504722,51.83988417,0.000504722,0.008507778
3/11/15 4:00,38.71134889,-0.002461944,38.70358083,-0.002461944,0.007768056
3/11/15 5:00,47.82277139,0.000365278,47.81296972,0.000365278,0.009801667
3/11/15 6:00,64.87081722,0.004886111,64.85664667,0.004886111,0.014170556
3/11/15 7:00,61.78888472,0.004556389,61.77435389,0.004556389,0.014530833
3/11/15 8:00,61.34789528,1.787553333,59.53155167,1.787553333,1.816343611
3/11/15 9:00,63.34436222,21.35816389,41.98619833,21.35816389,21.35816389
3/11/15 10:00,60.7324575,45.0682325,15.664225,45.0682325,45.0682325
3/11/15 11:00,57.82104083,61.69734278,-3.876301944,61.69734278,61.69734278
3/11/15 12:00,57.43831083,71.93706444,-14.49875361,71.93706444,71.93706444
3/11/15 13:00,57.70964806,75.82772528,-18.11807722,75.82772528,75.82772528
3/11/15 14:00,57.55987694,66.23525028,-8.675373333,66.23525028,66.23525028
3/11/15 15:00,57.97179639,54.43510583,3.536690556,54.43510583,54.43510583
3/11/15 16:00,59.55996583,45.4125625,14.14740333,45.4125625,45.4125625
3/11/15 17:00,60.80153833,31.39895472,29.40258361,31.39895472,31.39895472
3/11/15 18:00,62.89889667,18.85343444,44.04546222,18.85343444,18.85343444
3/11/15 19:00,62.94335583,3.081898611,59.84895111,3.081898611,3.094404722
3/11/15 20:00,63.04476639,0.016363333,63.02376833,0.016363333,0.020998056
3/11/15 21:00,63.26704556,0.015993333,63.24537639,0.015993333,0.021669167
3/11/15 22:00,60.71790472,0.0134025,60.69864667,0.0134025,0.019258056
3/11/15 23:00,57.59202361,0.010346944,57.57585917,0.010346944,0.016164444
3/12/15 0:00,52.34393556,0.005831389,52.33219444,0.005831389,0.011741111
3/12/15 1:00,49.63264944,0.0093125,49.61686444,0.0093125,0.015785
3/12/15 2:00,47.51264194,0.012651111,47.49269139,0.012651111,0.019950556
3/12/15 3:00,32.69301556,0.008270833,32.67521444,0.008270833,0.017801111
3/12/15 4:00,30.06348444,0.007126944,30.04623333,0.007126944,0.017251111
3/12/15 5:00,40.19885111,0.009963611,40.17838972,0.009963611,0.020461389
3/12/15 6:00,41.82681917,0.010729444,41.8054475,0.010729444,0.021371667
3/12/15 7:00,46.54309778,0.013515278,46.52031694,0.013515278,0.022780833
3/12/15 8:00,56.49846444,1.114741389,55.35413083,1.114741389,1.144333611
3/12/15 9:00,54.81947222,10.43028667,44.38918556,10.43028667,10.43028667
3/12/15 10:00,57.01970194,30.82491361,26.19478833,30.82491361,30.82491361
3/12/15 11:00,52.56056139,54.07209417,-1.511532778,54.07209417,54.07209417
3/12/15 12:00,56.53364667,64.16553306,-7.631886389,64.16553306,64.16553306
3/12/15 13:00,56.53252639,68.84373528,-12.31120889,68.84373528,68.84373528
3/12/15 14:00,54.28890944,65.98261861,-11.69370917,65.98261861,65.98261861
3/12/15 15:00,54.35743167,57.28769389,-2.930262222,57.28769389,57.28769389
3/12/15 16:00,55.56635611,29.56620722,26.00014889,29.56620722,29.56620722
3/12/15 17:00,56.33328833,15.11988056,41.21340778,15.11988056,15.11988056
3/12/15 18:00,58.00882222,5.155846944,52.85297528,5.155846944,5.155846944
3/12/15 19:00,58.70943528,0.692223611,57.98032889,0.692223611,0.729106389
3/12/15 20:00,56.6171625,0.021103056,56.58976139,0.021103056,0.027401111
3/12/15 21:00,58.85868722,0.021915833,58.82991,0.021915833,0.028777222
3/12/15 22:00,57.29825806,0.020127222,57.27082167,0.020127222,0.027436389
3/12/15 23:00,52.76737278,0.01682,52.74344056,0.01682,0.023932222
3/13/15 0:00,48.12743028,0.014335,48.10629944,0.014335,0.021130833
3/13/15 1:00,47.16908333,0.013846389,47.14832833,0.013846389,0.020755
3/13/15 2:00,46.82103167,0.013339722,46.80042306,0.013339722,0.020608611
3/13/15 3:00,42.16784806,0.0110425,42.14845806,0.0110425,0.01939
3/13/15 4:00,27.64976889,0.0051075,27.63421556,0.0051075,0.015553333
3/13/15 5:00,45.25778833,0.013077222,45.2357,0.013077222,0.022088333
3/13/15 6:00,57.93817972,0.017909167,57.911855,0.017909167,0.026324722
3/13/15 7:00,57.85099139,0.018842222,57.8233825,0.018842222,0.027608889
3/13/15 8:00,58.37145944,0.481779444,57.86225556,0.481779444,0.509203889
3/13/15 9:00,57.50832167,4.702531944,52.80578972,4.702531944,4.702531944
3/13/15 10:00,58.45712972,13.34856389,45.10856583,13.34856389,13.34856389
3/13/15 11:00,58.39606278,44.8317425,13.56432028,44.8317425,44.8317425
3/13/15 12:00,56.57349194,57.99906861,-1.425576667,57.99906861,57.99906861
3/13/15 13:00,55.12368083,47.01658333,8.1070975,47.01658333,47.01658333
3/13/15 14:00,56.90655778,44.51285583,12.39370194,44.51285583,44.51285583
3/13/15 15:00,56.47850556,35.60331389,20.87519167,35.60331389,35.60331389
3/13/15 16:00,55.19026361,39.34063611,15.8496275,39.34063611,39.34063611
3/13/15 17:00,56.61007444,28.97705917,27.63301528,28.97705917,28.97705917
3/13/15 18:00,58.85649917,19.49271056,39.36378861,19.49271056,19.49271056
3/13/15 19:00,56.31513056,4.554838611,51.76029194,4.554838611,4.554838611
3/13/15 20:00,56.80879833,0.0558325,56.73311361,0.0558325,0.075684722
3/13/15 21:00,55.53445333,0.017981389,55.50951528,0.017981389,0.024938056
3/13/15 22:00,52.98194361,0.016183611,52.95845833,0.016183611,0.023485278
3/13/15 23:00,52.301385,0.014786389,52.27878528,0.014786389,0.022599722
3/14/15 0:00,47.95572667,0.012231111,47.93553722,0.012231111,0.020189444
3/14/15 1:00,47.67511944,0.011768611,47.65568028,0.011768611,0.019439167
3/14/15 2:00,47.27656167,0.011448333,47.25693667,0.011448333,0.019625
3/14/15 3:00,46.41833556,0.012484722,46.39713972,0.012484722,0.021195833
3/14/15 4:00,46.97777167,0.009879722,46.9593275,0.009879722,0.018444167
3/14/15 5:00,36.33124944,0.008737778,36.31114917,0.008737778,0.020100278
3/14/15 6:00,34.79802944,0.008603333,34.77838444,0.008603333,0.019645
3/14/15 7:00,44.88787389,0.009096389,44.86801667,0.009096389,0.019857222
3/14/15 8:00,55.72195389,2.712692778,52.9851625,2.712692778,2.736791389
3/14/15 9:00,54.31750444,22.78200806,31.53549639,22.78200806,22.78200806
3/14/15 10:00,53.40717944,45.89507472,7.512104722,45.89507472,45.89507472
3/14/15 11:00,52.3276875,63.16587194,-10.83818444,63.16587194,63.16587194
3/14/15 12:00,51.97461222,74.53926639,-22.56465417,74.53926639,74.53926639
3/14/15 13:00,50.85328972,78.48300722,-27.6297175,78.48300722,78.48300722
3/14/15 14:00,50.95527778,78.03750194,-27.08222417,78.03750194,78.03750194
3/14/15 15:00,52.21302694,73.15086028,-20.93783333,73.15086028,73.15086028
3/14/15 16:00,52.179975,62.20778944,-10.02781444,62.20778944,62.20778944
3/14/15 17:00,55.811815,42.44604194,13.36577306,42.44604194,42.44604194
3/14/15 18:00,54.83914556,25.05943667,29.77970889,25.05943667,25.05943667
3/14/15 19:00,56.27977806,7.379376111,48.89704,7.379376111,7.382738056
3/14/15 20:00,55.47072944,0.017284722,55.43998333,0.017284722,0.030746111
3/14/15 21:00,55.62545722,0.021314167,55.5982575,0.021314167,0.027199722
